"Caption","Description","InstallDate","Name","Status","CreationClassName","Started","StartMode","SystemCreationClassName","SystemName","AcceptPause","AcceptStop","DesktopInteract","DisplayName","ErrorControl","ExitCode","PathName","ServiceSpecificExitCode","ServiceType","StartName","State","TagId","CheckPoint","DelayedAutoStart","ProcessId","WaitHint","PSComputerName"
"Remote Desktop Configuration","Remote Desktop Configuration service (RDCS) is responsible for all Remote Desktop Services and Remote Desktop related configuration and session maintenance activities that require SYSTEM context. These include per-session temporary folders, RD themes, and RD certificates.",,"SessionEnv","OK","Win32_Service","True","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","Remote Desktop Configuration","Normal","0","C:\WINDOWS\System32\svchost.exe -k netsvcs -p","0","Share Process","localSystem","Running","0","0","False","3488","0",
"SoftEther VPN Client","This manages the Virtual Network Adapter device driver and connection service for the SoftEther VPN Client. When this service is stopped, it will not be possible to use SoftEther VPN Client on this computer to connect to a SoftEther VPN Server.",,"SEVPNCLIENT","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","SoftEther VPN Client","Normal","0","""C:\Program Files\SoftEther VPN Client\vpnclient_x64.exe"" /service","0","Own Process","LocalSystem","Running","0","0","False","5720","0",
"System Guard Runtime Monitor Broker","Monitors and attests to the integrity of the Windows platform.",,"SgrmBroker","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","System Guard Runtime Monitor Broker","Normal","0","C:\WINDOWS\system32\SgrmBroker.exe","0","Own Process","LocalSystem","Running","0","0","True","8976","0",
"Internet Connection Sharing (ICS)","Provides network address translation, addressing, name resolution and/or intrusion prevention services for a home or small office network.",,"SharedAccess","OK","Win32_Service","True","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","Internet Connection Sharing (ICS)","Normal","0","C:\WINDOWS\System32\svchost.exe -k netsvcs -p","0","Share Process","LocalSystem","Running","0","0","False","4560","0",
"Spatial Data Service","This service is used for Spatial Perception scenarios",,"SharedRealitySvc","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Spatial Data Service","Normal","1077","C:\WINDOWS\system32\svchost.exe -k LocalService -p","0","Share Process","NT AUTHORITY\LocalService","Stopped","0","0","False","0","0",
"Shell Hardware Detection","Provides notifications for AutoPlay hardware events.",,"ShellHWDetection","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","Shell Hardware Detection","Ignore","0","C:\WINDOWS\System32\svchost.exe -k netsvcs -p","0","Share Process","LocalSystem","Running","0","0","False","4932","0",
"Shared PC Account Manager","Manages profiles and accounts on a SharedPC configured device",,"shpamsvc","OK","Win32_Service","False","Disabled","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Shared PC Account Manager","Normal","1077","C:\WINDOWS\System32\svchost.exe -k netsvcs -p","0","Share Process","LocalSystem","Stopped","0","0","False","0","0",
"Microsoft Storage Spaces SMP","Host service for the Microsoft Storage Spaces management provider. If this service is stopped or disabled, Storage Spaces cannot be managed.",,"smphost","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Microsoft Storage Spaces SMP","Normal","0","C:\WINDOWS\System32\svchost.exe -k smphost","0","Own Process","NT AUTHORITY\NetworkService","Stopped","0","0","False","0","0",
"Microsoft Windows SMS Router Service.","Routes messages based on rules to appropriate clients.",,"SmsRouter","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Microsoft Windows SMS Router Service.","Normal","0","C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p","0","Share Process","NT Authority\LocalService","Stopped","0","0","False","0","0",
"SNMP Trap","Receives trap messages generated by local or remote Simple Network Management Protocol (SNMP) agents and forwards the messages to SNMP management programs running on this computer. If this service is stopped, SNMP-based programs on this computer will not receive SNMP trap messages. If this service is disabled, any services that explicitly depend on it will fail to start.",,"SNMPTRAP","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","SNMP Trap","Normal","1077","C:\WINDOWS\System32\snmptrap.exe","0","Own Process","NT AUTHORITY\LocalService","Stopped","0","0","False","0","0",
"Windows Perception Service","Enables spatial perception, spatial input, and holographic rendering.",,"spectrum","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Windows Perception Service","Normal","1077","C:\WINDOWS\system32\spectrum.exe","0","Own Process","NT AUTHORITY\LocalService","Stopped","0","0","False","0","0",
"Print Spooler","This service spools print jobs and handles interaction with the printer.  If you turn off this service, you won?t be able to print or see your printers.",,"Spooler","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","True","Print Spooler","Normal","0","C:\WINDOWS\System32\spoolsv.exe","0","Own Process","LocalSystem","Running","0","0","False","4976","0",
"Software Protection","Enables the download, installation and enforcement of digital licenses for Windows and Windows applications. If the service is disabled, the operating system and licensed applications may run in a notification mode. It is strongly recommended that you not disable the Software Protection service.",,"sppsvc","OK","Win32_Service","False","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Software Protection","Normal","0","C:\WINDOWS\system32\sppsvc.exe","0","Own Process","NT AUTHORITY\NetworkService","Stopped","0","0","True","0","0",
"SQL Server VSS Writer","Provides the interface to backup/restore Microsoft SQL server through the Windows VSS infrastructure.",,"SQLWriter","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","SQL Server VSS Writer","Normal","0","""C:\Program Files\Microsoft SQL Server\90\Shared\sqlwriter.exe""","0","Own Process","LocalSystem","Running","0","0","False","5764","0",
"SSDP Discovery","Discovers networked devices and services that use the SSDP discovery protocol, such as UPnP devices. Also announces SSDP devices and services running on the local computer. If this service is stopped, SSDP-based devices will not be discovered. If this service is disabled, any services that explicitly depend on it will fail to start.",,"SSDPSRV","OK","Win32_Service","True","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","SSDP Discovery","Normal","0","C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p","0","Share Process","NT AUTHORITY\LocalService","Running","0","0","False","7556","0",
"OpenSSH Authentication Agent","Agent to hold private keys used for public key authentication.",,"ssh-agent","OK","Win32_Service","False","Disabled","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","OpenSSH Authentication Agent","Normal","1077","C:\WINDOWS\System32\OpenSSH\ssh-agent.exe","0","Own Process","LocalSystem","Stopped","0","0","False","0","0",
"OpenSSH SSH Server","SSH protocol based service to provide secure encrypted communications between two untrusted hosts over an insecure network.",,"sshd","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","OpenSSH SSH Server","Normal","1077","C:\WINDOWS\System32\OpenSSH\sshd.exe","0","Own Process","LocalSystem","Stopped","0","0","False","0","0",
"SshdBroker",,,"SshdBroker","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","SshdBroker","Normal","1077","C:\WINDOWS\system32\svchost.exe -k SshBrokerGroup","0","Share Process","LocalSystem","Stopped","0","0","False","0","0",
"Secure Socket Tunneling Protocol Service","Provides support for the Secure Socket Tunneling Protocol (SSTP) to connect to remote computers using VPN. If this service is disabled, users will not be able to use SSTP to access remote servers.",,"SstpSvc","OK","Win32_Service","True","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","Secure Socket Tunneling Protocol Service","Normal","0","C:\WINDOWS\system32\svchost.exe -k LocalService -p","0","Share Process","NT Authority\LocalService","Running","0","0","False","5728","0",
"State Repository Service","Provides required infrastructure support for the application model.",,"StateRepository","OK","Win32_Service","True","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","State Repository Service","Normal","0","C:\WINDOWS\system32\svchost.exe -k appmodel -p","0","Share Process","LocalSystem","Running","0","0","False","2336","0",
"Steam Client Service","Steam Client Service monitors and updates Steam content",,"Steam Client Service","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Steam Client Service","Normal","0","""C:\Program Files (x86)\Common Files\Steam\SteamService.exe"" /RunAsService","0","Own Process","LocalSystem","Stopped","0","0","False","0","0",
"Windows Image Acquisition (WIA)","Provides image acquisition services for scanners and cameras",,"stisvc","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","True","True","False","Windows Image Acquisition (WIA)","Normal","0","C:\WINDOWS\system32\svchost.exe -k imgsvc","0","Own Process","NT Authority\LocalService","Running","0","0","False","5940","0",
"Storage Service","Provides enabling services for storage settings and external storage expansion",,"StorSvc","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","Storage Service","Normal","0","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p","0","Share Process","LocalSystem","Running","0","0","True","12560","0",
"System Update","Lenovo System Update",,"SUService","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","System Update","Normal","0","""C:\Program Files (x86)\Lenovo\System Update\SUService.exe""","0","Own Process","LocalSystem","Stopped","0","0","False","0","0",
"Spot Verifier","Verifies potential file system corruptions.",,"svsvc","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Spot Verifier","Normal","1077","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","0","Share Process","LocalSystem","Stopped","0","0","False","0","0",
"Microsoft Software Shadow Copy Provider","Manages software-based volume shadow copies taken by the Volume Shadow Copy service. If this service is stopped, software-based volume shadow copies cannot be managed. If this service is disabled, any services that explicitly depend on it will fail to start.",,"swprv","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Microsoft Software Shadow Copy Provider","Normal","0","C:\WINDOWS\System32\svchost.exe -k swprv","0","Own Process","LocalSystem","Stopped","0","0","False","0","0",
"SysMain","Maintains and improves system performance over time.",,"SysMain","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","SysMain","Ignore","0","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","0","Share Process","LocalSystem","Running","0","0","False","3000","0",
"System Events Broker","Coordinates execution of background work for WinRT application. If this service is stopped or disabled, then background work might not be triggered.",,"SystemEventsBroker","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","System Events Broker","Normal","0","C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p","0","Share Process","LocalSystem","Running","0","0","False","1236","0",
"Touch Keyboard and Handwriting Panel Service","Enables Touch Keyboard and Handwriting Panel pen and ink functionality",,"TabletInputService","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Touch Keyboard and Handwriting Panel Service","Normal","0","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p","0","Share Process","LocalSystem","Running","0","0","False","2232","0",
"Telephony","Provides Telephony API (TAPI) support for programs that control telephony devices on the local computer and, through the LAN, on servers that are also running the service.",,"TapiSrv","OK","Win32_Service","True","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","True","True","False","Telephony","Normal","0","C:\WINDOWS\System32\svchost.exe -k NetworkService -p","0","Share Process","NT AUTHORITY\NetworkService","Running","0","0","False","24788","0",
"TeamViewer","TeamViewer Remote Software",,"TeamViewer","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","TeamViewer","Normal","0","""C:\Program Files (x86)\TeamViewer\TeamViewer_Service.exe""","0","Own Process","LocalSystem","Running","0","0","False","6020","0",
"Remote Desktop Services","Allows users to connect interactively to a remote computer. Remote Desktop and Remote Desktop Session Host Server depend on this service.  To prevent remote use of this computer, clear the checkboxes on the Remote tab of the System properties control panel item.",,"TermService","OK","Win32_Service","True","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","Remote Desktop Services","Normal","0","C:\WINDOWS\System32\svchost.exe -k NetworkService","0","Share Process","NT Authority\NetworkService","Running","0","0","False","1808","0",
"Themes","Provides user experience theme management.",,"Themes","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","Themes","Normal","0","C:\WINDOWS\System32\svchost.exe -k netsvcs -p","0","Share Process","LocalSystem","Running","0","0","False","3008","0",
"Thunderbolt(TM) Service","Connects and manages Thunderbolt? devices",,"ThunderboltService","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Thunderbolt(TM) Service","Normal","1077","""C:\Program Files (x86)\Intel\Thunderbolt Software\tbtsvc.exe""","0","Own Process","LocalSystem","Stopped","0","0","False","0","0",
"Storage Tiers Management","Optimizes the placement of data in storage tiers on all tiered storage spaces in the system.",,"TieringEngineService","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Storage Tiers Management","Normal","1077","C:\WINDOWS\system32\TieringEngineService.exe","0","Own Process","localSystem","Stopped","0","0","False","0","0",
"Time Broker","Coordinates execution of background work for WinRT application. If this service is stopped or disabled, then background work might not be triggered.",,"TimeBrokerSvc","OK","Win32_Service","True","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","Time Broker","Normal","0","C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p","0","Share Process","NT AUTHORITY\LocalService","Running","0","0","False","2044","0",
"Web Account Manager","This service is used by Web Account Manager to provide single-sign-on to apps and services.",,"TokenBroker","OK","Win32_Service","True","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","Web Account Manager","Normal","0","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","0","Share Process","LocalSystem","Running","0","0","False","2856","0",
"Distributed Link Tracking Client","Maintains links between NTFS files within a computer or across computers in a network.",,"TrkWks","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","Distributed Link Tracking Client","Normal","0","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p","0","Share Process","LocalSystem","Running","0","0","False","6052","0",
"Recommended Troubleshooting Service","Enables automatic mitigation for known problems by applying recommended troubleshooting. If stopped, your device will not get recommended troubleshooting for problems on your device.",,"TroubleshootingSvc","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Recommended Troubleshooting Service","Normal","1077","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","0","Share Process","LocalSystem","Stopped","0","0","False","0","0",
"Windows Modules Installer","Enables installation, modification, and removal of Windows updates and optional components. If this service is disabled, install or uninstall of Windows updates might fail for this computer.",,"TrustedInstaller","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Windows Modules Installer","Normal","0","C:\WINDOWS\servicing\TrustedInstaller.exe","0","Own Process","localSystem","Stopped","0","0","False","0","0",
"Auto Time Zone Updater","Automatically sets the system time zone.",,"tzautoupdate","OK","Win32_Service","False","Disabled","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Auto Time Zone Updater","Normal","1077","C:\WINDOWS\system32\svchost.exe -k LocalService -p","0","Share Process","NT AUTHORITY\LocalService","Stopped","0","0","False","0","0",
"User Experience Virtualization Service","Provides support for application and OS settings roaming",,"UevAgentService","OK","Win32_Service","False","Disabled","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","User Experience Virtualization Service","Normal","1077","C:\WINDOWS\system32\AgentService.exe","0","Own Process","LocalSystem","Stopped","0","0","False","0","0",
"Remote Desktop Services UserMode Port Redirector","Allows the redirection of Printers/Drives/Ports for RDP connections",,"UmRdpService","OK","Win32_Service","True","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","Remote Desktop Services UserMode Port Redirector","Normal","0","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p","0","Share Process","localSystem","Running","0","0","False","2604","0",
"Bitdefender Update Service","Downloads Bitdefender Antivirus Free product updates and malware signatures.",,"updatesrv","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Bitdefender Update Service","Normal","0","""C:\Program Files\Bitdefender Antivirus Free\updatesrv.exe"" /service","0","Own Process","LocalSystem","Running","0","0","False","5964","0",
"UPnP Device Host","Allows UPnP devices to be hosted on this computer. If this service is stopped, any hosted UPnP devices will stop functioning and no additional hosted devices can be added. If this service is disabled, any services that explicitly depend on it will fail to start.",,"upnphost","OK","Win32_Service","True","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","UPnP Device Host","Normal","0","C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p","0","Share Process","NT AUTHORITY\LocalService","Running","0","0","False","1468","0",
"User Manager","User Manager provides the runtime components required for multi-user interaction.  If this service is stopped, some applications may not operate correctly.",,"UserManager","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","User Manager","Normal","0","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","0","Share Process","LocalSystem","Running","0","0","False","2396","0",
"Update Orchestrator Service","Manages Windows Updates. If stopped, your devices will not be able to download and install the latest updates.",,"UsoSvc","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","Update Orchestrator Service","Normal","0","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","0","Share Process","LocalSystem","Running","0","0","True","9896","0",
"Volumetric Audio Compositor Service","Hosts spatial analysis for Mixed Reality audio simulation.",,"VacSvc","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Volumetric Audio Compositor Service","Normal","1077","C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p","0","Own Process","NT AUTHORITY\LocalService","Stopped","0","0","False","0","0",
"Credential Manager","Provides secure storage and retrieval of credentials to users, applications and security service packages.",,"VaultSvc","OK","Win32_Service","True","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","Credential Manager","Normal","0","C:\WINDOWS\system32\lsass.exe","0","Share Process","LocalSystem","Running","0","0","False","1092","0",
"Virtual Disk","Provides management services for disks, volumes, file systems, and storage arrays.",,"vds","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Virtual Disk","Normal","0","C:\WINDOWS\System32\vds.exe","0","Own Process","LocalSystem","Stopped","0","0","False","0","0",
"VMware Authorization Service","Authorization and authentication service for starting and accessing virtual machines.",,"VMAuthdService","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","VMware Authorization Service","Normal","0","""C:\Program Files (x86)\VMware\VMware Workstation\vmware-authd.exe""","0","Own Process","LocalSystem","Running","0","0","False","5956","0",
"Hyper-V Host Compute Service","Provides support for running Windows Containers and Virtual Machines.",,"vmcompute","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Hyper-V Host Compute Service","Normal","1077","C:\WINDOWS\system32\vmcompute.exe","0","Own Process","LocalSystem","Stopped","0","0","False","0","0",
"Hyper-V Guest Service Interface","Provides an interface for the Hyper-V host to interact with specific services running inside the virtual machine.",,"vmicguestinterface","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Hyper-V Guest Service Interface","Normal","1077","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","0","Share Process","LocalSystem","Stopped","0","0","False","0","0",
"Hyper-V Heartbeat Service","Monitors the state of this virtual machine by reporting a heartbeat at regular intervals. This service helps you identify running virtual machines that have stopped responding.",,"vmicheartbeat","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Hyper-V Heartbeat Service","Normal","1077","C:\WINDOWS\system32\svchost.exe -k ICService -p","0","Share Process","LocalSystem","Stopped","0","0","False","0","0",
"Hyper-V Data Exchange Service","Provides a mechanism to exchange data between the virtual machine and the operating system running on the physical computer.",,"vmickvpexchange","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Hyper-V Data Exchange Service","Normal","1077","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","0","Share Process","LocalSystem","Stopped","0","0","False","0","0",
"Hyper-V Remote Desktop Virtualization Service","Provides a platform for communication between the virtual machine and the operating system running on the physical computer.",,"vmicrdv","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Hyper-V Remote Desktop Virtualization Service","Normal","1077","C:\WINDOWS\system32\svchost.exe -k ICService -p","0","Share Process","LocalSystem","Stopped","0","0","False","0","0",
"Hyper-V Guest Shutdown Service","Provides a mechanism to shut down the operating system of this virtual machine from the management interfaces on the physical computer.",,"vmicshutdown","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Hyper-V Guest Shutdown Service","Normal","1077","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","0","Share Process","LocalSystem","Stopped","0","0","False","0","0",
"Hyper-V Time Synchronization Service","Synchronizes the system time of this virtual machine with the system time of the physical computer.",,"vmictimesync","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Hyper-V Time Synchronization Service","Normal","1077","C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p","0","Share Process","NT AUTHORITY\LocalService","Stopped","0","0","False","0","0",
"Hyper-V PowerShell Direct Service","Provides a mechanism to manage virtual machine with PowerShell via VM session without a virtual network.",,"vmicvmsession","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Hyper-V PowerShell Direct Service","Normal","1077","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","0","Share Process","LocalSystem","Stopped","0","0","False","0","0",
"Hyper-V Volume Shadow Copy Requestor","Coordinates the communications that are required to use Volume Shadow Copy Service to back up applications and data on this virtual machine from the operating system on the physical computer.",,"vmicvss","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Hyper-V Volume Shadow Copy Requestor","Normal","1077","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","0","Share Process","LocalSystem","Stopped","0","0","False","0","0",
"VMware DHCP Service","DHCP service for virtual networks.
",,"VMnetDHCP","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","VMware DHCP Service","Normal","0","C:\WINDOWS\SysWOW64\vmnetdhcp.exe","0","Own Process","LocalSystem","Running","0","0","False","5980","0",
"VMware USB Arbitration Service","Arbitration and enumeration of USB devices for virtual machines",,"VMUSBArbService","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","VMware USB Arbitration Service","Normal","0","""C:\Program Files (x86)\Common Files\VMware\USB\vmware-usbarbitrator64.exe""","0","Own Process","LocalSystem","Running","0","0","False","6108","0",
"VMware NAT Service","Network address translation for virtual networks.
",,"VMware NAT Service","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","VMware NAT Service","Normal","0","C:\WINDOWS\SysWOW64\vmnat.exe","0","Own Process","LocalSystem","Running","0","0","False","5972","0",
"VMware Workstation Server","Remote access service for registration and management of virtual machines.",,"VMwareHostd","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","VMware Workstation Server","Normal","0","""C:\Program Files (x86)\VMware\VMware Workstation\vmware-hostd.exe"" -u ""C:\ProgramData\VMware\hostd\config.xml""","0","Own Process","LocalSystem","Running","0","0","False","7536","0",
"Volume Shadow Copy","Manages and implements Volume Shadow Copies used for backup and other purposes. If this service is stopped, shadow copies will be unavailable for backup and the backup may fail. If this service is disabled, any services that explicitly depend on it will fail to start.",,"VSS","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Volume Shadow Copy","Normal","0","C:\WINDOWS\system32\vssvc.exe","0","Own Process","LocalSystem","Stopped","0","0","False","0","0",
"Bitdefender Security Service","Provides protection against malware and other security threats.",,"vsserv","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Bitdefender Security Service","Normal","0","""C:\Program Files\Bitdefender Antivirus Free\vsserv.exe"" /service","0","Own Process","LocalSystem","Running","0","0","False","5988","0",
"Bitdefender Correlation Service","Correlates information from the system.",,"vsservppl","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Bitdefender Correlation Service","Normal","0","""C:\Program Files\Bitdefender Antivirus Free\vsservppl.exe"" /service","0","Own Process","LocalSystem","Running","0","0","False","5996","0",
"Visual Studio Standard Collector Service 150","Visual Studio Data Collection Service. When running, this service collects real-time ETW events and processes them.",,"VSStandardCollectorService150","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Visual Studio Standard Collector Service 150","Ignore","1077","""C:\Program Files (x86)\Microsoft Visual Studio\Shared\Common\DiagnosticsHub.Collection.Service\StandardCollector.Service.exe""","0","Own Process","LocalSystem","Stopped","0","0","False","0","0",
"Windows Time","Maintains date and time synchronization on all clients and servers in the network. If this service is stopped, date and time synchronization will be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start.",,"W32Time","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Windows Time","Normal","0","C:\WINDOWS\system32\svchost.exe -k LocalService","0","Share Process","NT AUTHORITY\LocalService","Stopped","0","0","False","0","0",
"Windows Update Medic Service","Enables remediation and protection of Windows Update components.",,"WaaSMedicSvc","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Windows Update Medic Service","Normal","0","C:\WINDOWS\system32\svchost.exe -k wusvcs -p","0","Share Process","LocalSystem","Stopped","0","0","False","0","0",
"WalletService","Hosts objects used by clients of the wallet",,"WalletService","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","WalletService","Ignore","1077","C:\WINDOWS\System32\svchost.exe -k appmodel -p","0","Share Process","LocalSystem","Stopped","0","0","False","0","0",
"WarpJITSvc","Provides a JIT out of process service for WARP when running with ACG enabled.",,"WarpJITSvc","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","WarpJITSvc","Ignore","1077","C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted","0","Own Process","NT Authority\LocalService","Stopped","0","0","False","0","0",
"Block Level Backup Engine Service","The WBENGINE service is used by Windows Backup to perform backup and recovery operations. If this service is stopped by a user, it may cause the currently running backup or recovery operation to fail. Disabling this service may disable backup and recovery operations using Windows Backup on this computer.",,"wbengine","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Block Level Backup Engine Service","Normal","0","""C:\WINDOWS\system32\wbengine.exe""","0","Own Process","localSystem","Stopped","0","0","False","0","0",
